Title,Price,Property Details,Predicted Label,Predicted Score
TANAH KAVPLING PREMIUM DI GATSU TIMUR PERUMAHAN JEPUN ASRI,400000000,"[{'type': 'single', 'key': 'type', 'value_name': '', 'value': '', 'key_name': 'Tipe'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '100', 'value': '100', 'key_name': 'Luas tanah', 'formatted_value': '100'}]",not expensive,0.6703711152076721
"Sewa Villa Modern Harian, 3 Kamar di Seminyak Bali - BVi14617",1850000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '250', 'value': '250', 'key_name': 'Luas bangunan', 'formatted_value': '250'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '300', 'value': '300', 'key_name': 'Luas tanah', 'formatted_value': '300'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '2', 'value': '2', 'key_name': 'Kamar tidur', 'formatted_value': '2'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '2', 'value': '2', 'key_name': 'Kamar Mandi', 'formatted_value': '2'}, {'type': 'single', 'key': 'p_floor', 'value_name': '0', 'value': '0', 'key_name': 'Lantai', 'formatted_value': '0'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'telephone'}, {'value': 'pam'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Seminyak - Bali', 'value': 'Seminyak - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Seminyak - Bali'}]",not expensive,0.6881961226463318
"Rental Villa Modern, 2 Kamar Tidur di Seminyak Bali - BVI30268",3850000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '200', 'value': '200', 'key_name': 'Luas bangunan', 'formatted_value': '200'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '220', 'value': '220', 'key_name': 'Luas tanah', 'formatted_value': '220'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '3', 'value': '3', 'key_name': 'Kamar tidur', 'formatted_value': '3'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '3', 'value': '3', 'key_name': 'Kamar Mandi', 'formatted_value': '3'}, {'type': 'single', 'key': 'p_floor', 'value_name': '0', 'value': '0', 'key_name': 'Lantai', 'formatted_value': '0'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'telephone'}, {'value': 'pam'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Seminyak - Bali', 'value': 'Seminyak - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Seminyak - Bali'}]",not expensive,0.6218435764312744
Brand new lux villa ocean view one gate security pecatu indah resort,6200000000,"[{'type': 'single', 'key': 'type', 'value_name': '', 'value': '', 'key_name': 'Tipe'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '222', 'value': '222', 'key_name': 'Luas bangunan', 'formatted_value': '222'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '220', 'value': '220', 'key_name': 'Luas tanah', 'formatted_value': '220'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '4', 'value': '4', 'key_name': 'Kamar tidur', 'formatted_value': '4'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '5', 'value': '5', 'key_name': 'Kamar Mandi', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_floor', 'value_name': '0', 'value': '0', 'key_name': 'Lantai', 'formatted_value': '0'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'garden'}, {'value': 'garasi'}, {'value': 'swimmingpool'}], 'key_name': 'Fasilitas'}]",not expensive,0.8010549545288086
"Ruko Gandeng Murah Strategis di Abian Base, Mengwi",3600000000,"[{'type': 'single', 'key': 'p_sqr_building', 'value_name': '324', 'value': '324', 'key_name': 'Luas bangunan', 'formatted_value': '324'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '354', 'value': '354', 'key_name': 'Luas tanah', 'formatted_value': '354'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Mengwi', 'value': 'Mengwi', 'key_name': 'Alamat lokasi', 'formatted_value': 'Mengwi'}]",not expensive,0.749638557434082
"Ruko Baru Murah di Gatsu Tengah, Denpasar Barat",6300000000,"[{'type': 'single', 'key': 'p_sqr_building', 'value_name': '291', 'value': '291', 'key_name': 'Luas bangunan', 'formatted_value': '291'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '170', 'value': '170', 'key_name': 'Luas tanah', 'formatted_value': '170'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Gatsu Tengah', 'value': 'Gatsu Tengah', 'key_name': 'Alamat lokasi', 'formatted_value': 'Gatsu Tengah'}]",not expensive,0.7396613955497742
Tanah dijual dibawah harga pasaran dekat pantai pecatu Bali,450000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Dijual', 'value': 'dijual', 'key_name': 'Tipe', 'formatted_value': 'Dijual'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '12', 'value': '12', 'key_name': 'Luas tanah', 'formatted_value': '12'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Pecatu', 'value': 'Pecatu', 'key_name': 'Alamat lokasi', 'formatted_value': 'Pecatu'}]",not expensive,0.7128000259399414
Tanah Jalan Utama Tukad Badung Renon Denpasar Cocok buat usaha,5600000000,"[{'type': 'single', 'key': 'p_sqr_land', 'value_name': '350', 'value': '350', 'key_name': 'Luas tanah', 'formatted_value': '350'}, {'type': 'multi', 'key': 'type', 'values': [{'value': 'dijual'}], 'key_name': 'Tipe'}]",not expensive,0.7403442859649658
VILLA DILINGKUNGAN TENANG,120000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '280', 'value': '280', 'key_name': 'Luas bangunan', 'formatted_value': '280'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '300', 'value': '300', 'key_name': 'Luas tanah', 'formatted_value': '300'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '4', 'value': '4', 'key_name': 'Kamar tidur', 'formatted_value': '4'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '5', 'value': '5', 'key_name': 'Kamar Mandi', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_floor', 'value_name': '2', 'value': '2', 'key_name': 'Lantai', 'formatted_value': '2'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'carport'}, {'value': 'fireextenguisher'}, {'value': 'garasi'}, {'value': 'garden'}, {'value': 'gordyn'}, {'value': 'microwave'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'swimmingpool'}, {'value': 'telephone'}, {'value': 'waterheater'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Kerobokan, Kuta Utara, Badung, Bali', 'value': 'Kerobokan, Kuta Utara, Badung, Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Kerobokan, Kuta Utara, Badung, Bali'}]",not expensive,0.612389862537384
Tanah Kapling bypass Soekarno jln pura peneduhan cash kredit 7kapling,295000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Dijual', 'value': 'dijual', 'key_name': 'Tipe', 'formatted_value': 'Dijual'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '103', 'value': '103', 'key_name': 'Luas tanah', 'formatted_value': '103'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Bypass sukarno br anyar kediri tabanan', 'value': 'Bypass sukarno br anyar kediri tabanan', 'key_name': 'Alamat lokasi', 'formatted_value': 'Bypass sukarno br anyar kediri tabanan'}]",not expensive,0.6757646203041077
Toko Dan Gudang Murah di Cokroaminoto,20000000000,"[{'type': 'single', 'key': 'p_sqr_building', 'value_name': '900', 'value': '900', 'key_name': 'Luas bangunan', 'formatted_value': '900'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '1150', 'value': '1150', 'key_name': 'Luas tanah', 'formatted_value': '1150'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Cokroaminoto', 'value': 'Cokroaminoto', 'key_name': 'Alamat lokasi', 'formatted_value': 'Cokroaminoto'}]",not expensive,0.7408624291419983
"Luxurious Villa for Undermarket Price, Canggu",15000000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '340', 'value': '340', 'key_name': 'Luas bangunan', 'formatted_value': '340'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '535', 'value': '535', 'key_name': 'Luas tanah', 'formatted_value': '535'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '3', 'value': '3', 'key_name': 'Kamar tidur', 'formatted_value': '3'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '3', 'value': '3', 'key_name': 'Kamar Mandi', 'formatted_value': '3'}, {'type': 'single', 'key': 'p_floor', 'value_name': '1', 'value': '1', 'key_name': 'Lantai', 'formatted_value': '1'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'swimmingpool'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Berawa, Canggu', 'value': 'Berawa, Canggu', 'key_name': 'Alamat lokasi', 'formatted_value': 'Berawa, Canggu'}]",not expensive,0.9387192130088806
Dijual tanah strategis,200000,"[{'type': 'single', 'key': 'type', 'value_name': 'Dijual', 'value': 'dijual', 'key_name': 'Tipe', 'formatted_value': 'Dijual'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '20000', 'value': '20000', 'key_name': 'Luas tanah', 'formatted_value': '20000'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'Lainnya (PPJB, Girik, Adat, dll)', 'value': 'lainnyappjbgirikadatdll', 'key_name': 'Sertifikasi', 'formatted_value': 'Lainnya (PPJB, Girik, Adat, dll)'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Jatitujuh', 'value': 'Jatitujuh', 'key_name': 'Alamat lokasi', 'formatted_value': 'Jatitujuh'}]",not expensive,0.6626030206680298
Villa Exclusive di Babakan Canggu,30000000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '1000', 'value': '1000', 'key_name': 'Luas bangunan', 'formatted_value': '1000'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '3000', 'value': '3000', 'key_name': 'Luas tanah', 'formatted_value': '3000'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '4', 'value': '4', 'key_name': 'Kamar tidur', 'formatted_value': '4'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '7', 'value': '7', 'key_name': 'Kamar Mandi', 'formatted_value': '7'}, {'type': 'single', 'key': 'p_floor', 'value_name': '2', 'value': '2', 'key_name': 'Lantai', 'formatted_value': '2'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'swimmingpool'}, {'value': 'waterheater'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Canggu', 'value': 'Canggu', 'key_name': 'Alamat lokasi', 'formatted_value': 'Canggu'}]",expensive,0.5354121327400208
Dijual tanah super murah lokasi ubud lodtunduh gianyar bali,275000000,"[{'type': 'single', 'key': 'type', 'value_name': '', 'value': '', 'key_name': 'Tipe'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '2828', 'value': '2828', 'key_name': 'Luas tanah', 'formatted_value': '2828'}]",not expensive,0.7355692386627197
Sewa Harian Villa 5 Kamar Tidur di Bedugul Bali - BVI3956,17500000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '1500', 'value': '1500', 'key_name': 'Luas bangunan', 'formatted_value': '1500'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '5200', 'value': '5200', 'key_name': 'Luas tanah', 'formatted_value': '5200'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '5', 'value': '5', 'key_name': 'Kamar tidur', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '5', 'value': '5', 'key_name': 'Kamar Mandi', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_floor', 'value_name': '1', 'value': '1', 'key_name': 'Lantai', 'formatted_value': '1'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'telephone'}, {'value': 'pam'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Bedugul - Bali', 'value': 'Bedugul - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Bedugul - Bali'}]",expensive,0.5170210599899292
"Rumah Murah di Gatsu, Denpasar",6500000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '700', 'value': '700', 'key_name': 'Luas bangunan', 'formatted_value': '700'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '400', 'value': '400', 'key_name': 'Luas tanah', 'formatted_value': '400'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '7', 'value': '7', 'key_name': 'Kamar tidur', 'formatted_value': '7'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '6', 'value': '6', 'key_name': 'Kamar Mandi', 'formatted_value': '6'}, {'type': 'single', 'key': 'p_floor', 'value_name': '2', 'value': '2', 'key_name': 'Lantai', 'formatted_value': '2'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}]",not expensive,0.6343090534210205
Rumah Hitung Tanah Murah di Renon,3300000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '200', 'value': '200', 'key_name': 'Luas bangunan', 'formatted_value': '200'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '312', 'value': '312', 'key_name': 'Luas tanah', 'formatted_value': '312'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '3', 'value': '3', 'key_name': 'Kamar tidur', 'formatted_value': '3'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '3', 'value': '3', 'key_name': 'Kamar Mandi', 'formatted_value': '3'}, {'type': 'single', 'key': 'p_floor', 'value_name': '2', 'value': '2', 'key_name': 'Lantai', 'formatted_value': '2'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Renon', 'value': 'Renon', 'key_name': 'Alamat lokasi', 'formatted_value': 'Renon'}]",not expensive,0.6775308847427368
rumah murah bali nusa dua jimbaran,800000000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '88', 'value': '88', 'key_name': 'Luas bangunan', 'formatted_value': '88'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '43', 'value': '43', 'key_name': 'Luas tanah', 'formatted_value': '43'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '2', 'value': '2', 'key_name': 'Kamar tidur', 'formatted_value': '2'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '2', 'value': '2', 'key_name': 'Kamar Mandi', 'formatted_value': '2'}, {'type': 'single', 'key': 'p_floor', 'value_name': '2', 'value': '2', 'key_name': 'Lantai', 'formatted_value': '2'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'carport'}, {'value': 'garasi'}, {'value': 'pam'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Nusa Dua jimbaran', 'value': 'Nusa Dua jimbaran', 'key_name': 'Alamat lokasi', 'formatted_value': 'Nusa Dua jimbaran'}]",not expensive,0.6483514308929443
Rent Luxury Beach Front Villa in Tanah Lot Bali - BVI24632,28950000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '1200', 'value': '1200', 'key_name': 'Luas bangunan', 'formatted_value': '1200'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '2500', 'value': '2500', 'key_name': 'Luas tanah', 'formatted_value': '2500'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '5', 'value': '5', 'key_name': 'Kamar tidur', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '5', 'value': '5', 'key_name': 'Kamar Mandi', 'formatted_value': '5'}, {'type': 'single', 'key': 'p_floor', 'value_name': '2', 'value': '2', 'key_name': 'Lantai', 'formatted_value': '2'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'pam'}, {'value': 'telephone'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Tanah Lot - Bali', 'value': 'Tanah Lot - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Tanah Lot - Bali'}]",not expensive,0.5640514492988586
For Rent 8 Bedrooms Beach Front Villa in Tabanan Bali - BVI29636,32500000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '800', 'value': '800', 'key_name': 'Luas bangunan', 'formatted_value': '800'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '1200', 'value': '1200', 'key_name': 'Luas tanah', 'formatted_value': '1200'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '8', 'value': '8', 'key_name': 'Kamar tidur', 'formatted_value': '8'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '8', 'value': '8', 'key_name': 'Kamar Mandi', 'formatted_value': '8'}, {'type': 'single', 'key': 'p_floor', 'value_name': '0', 'value': '0', 'key_name': 'Lantai', 'formatted_value': '0'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'telephone'}, {'value': 'pam'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Tabanan - Bali', 'value': 'Tabanan - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Tabanan - Bali'}]",not expensive,0.7486311793327332
Rent 12 Bedroom Luxury Villa in Kerobokan Bali - BVI23236,24500000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '1', 'value': '1', 'key_name': 'Luas bangunan', 'formatted_value': '1'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '2500', 'value': '2500', 'key_name': 'Luas tanah', 'formatted_value': '2500'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '>10', 'value': '11', 'key_name': 'Kamar tidur', 'formatted_value': '>10'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '>10', 'value': '11', 'key_name': 'Kamar Mandi', 'formatted_value': '>10'}, {'type': 'single', 'key': 'p_floor', 'value_name': '1', 'value': '1', 'key_name': 'Lantai', 'formatted_value': '1'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'telephone'}, {'value': 'pam'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Kerobokan - Bali', 'value': 'Kerobokan - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Kerobokan - Bali'}]",expensive,0.7043911814689636
Sewa Villa Mewah 4 Kamar di Canggu Bali - BVI30877,9500000,"[{'type': 'single', 'key': 'type', 'value_name': 'Rumah', 'value': 'rumah', 'key_name': 'Tipe', 'formatted_value': 'Rumah'}, {'type': 'single', 'key': 'p_sqr_building', 'value_name': '400', 'value': '400', 'key_name': 'Luas bangunan', 'formatted_value': '400'}, {'type': 'single', 'key': 'p_sqr_land', 'value_name': '600', 'value': '600', 'key_name': 'Luas tanah', 'formatted_value': '600'}, {'type': 'single', 'key': 'p_bedroom', 'value_name': '4', 'value': '4', 'key_name': 'Kamar tidur', 'formatted_value': '4'}, {'type': 'single', 'key': 'p_bathroom', 'value_name': '4', 'value': '4', 'key_name': 'Kamar Mandi', 'formatted_value': '4'}, {'type': 'single', 'key': 'p_floor', 'value_name': '1', 'value': '1', 'key_name': 'Lantai', 'formatted_value': '1'}, {'type': 'multi', 'key': 'p_facility', 'values': [{'value': 'ac'}, {'value': 'waterheater'}, {'value': 'garden'}, {'value': 'swimmingpool'}, {'value': 'carport'}, {'value': 'telephone'}, {'value': 'pam'}, {'value': 'refrigerator'}, {'value': 'stove'}, {'value': 'microwave'}, {'value': 'oven'}, {'value': 'gordyn'}], 'key_name': 'Fasilitas'}, {'type': 'single', 'key': 'p_certificate', 'value_name': 'SHM - Sertifikat Hak Milik', 'value': 'shm-sertifikathakmilik', 'key_name': 'Sertifikasi', 'formatted_value': 'SHM - Sertifikat Hak Milik'}, {'type': 'single', 'key': 'p_alamat', 'value_name': 'Canggu - Bali', 'value': 'Canggu - Bali', 'key_name': 'Alamat lokasi', 'formatted_value': 'Canggu - Bali'}]",expensive,0.5628458261489868
